"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"51",4845,"UNIVERSITY OF VIRGINIA MEDICAL CENTER",490009,"VA","COPD",236,NA,0.9181,19.7554,21.5187,40,"07/01/2014","06/30/2017","1215 LEE STREET","CHARLOTTESVILLE",22908,"CHARLOTTESVILLE CITY",8002513627,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","CHARLOTTESVILLE","Point",-78.498455,38.031829,"1215 LEE STREET",22908,"VA",NA,NA,NA,NA,NA,NA,NA
"52",4846,"UNIVERSITY OF VIRGINIA MEDICAL CENTER",490009,"VA","HF",879,NA,1.0053,22.3724,22.2533,197,"07/01/2014","06/30/2017","1215 LEE STREET","CHARLOTTESVILLE",22908,"CHARLOTTESVILLE CITY",8002513627,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","CHARLOTTESVILLE","Point",-78.498455,38.031829,"1215 LEE STREET",22908,"VA",NA,NA,NA,NA,NA,NA,NA
"53",4847,"UNIVERSITY OF VIRGINIA MEDICAL CENTER",490009,"VA","HIP_KNEE",829,NA,0.9179,3.7105,4.0422,29,"07/01/2014","06/30/2017","1215 LEE STREET","CHARLOTTESVILLE",22908,"CHARLOTTESVILLE CITY",8002513627,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","CHARLOTTESVILLE","Point",-78.498455,38.031829,"1215 LEE STREET",22908,"VA",NA,NA,NA,NA,NA,NA,NA
"54",4848,"UNIVERSITY OF VIRGINIA MEDICAL CENTER",490009,"VA","PN",513,NA,1.0304,18.1623,17.6266,95,"07/01/2014","06/30/2017","1215 LEE STREET","CHARLOTTESVILLE",22908,"CHARLOTTESVILLE CITY",8002513627,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Above the national average","CHARLOTTESVILLE","Point",-78.498455,38.031829,"1215 LEE STREET",22908,"VA",NA,NA,NA,NA,NA,NA,NA
"55",6609,"KONA COMMUNITY HOSPITAL",120019,"HI","COPD",NA,"5 - Results are not available for this reporting period.",0.9821,17.0227,17.3332,NA,"07/01/2014","06/30/2017","79-1019 HAUKAPILA STREET","KEALAKEKUA",96750,"HAWAII",8083229311,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","KEALAKEKUA","Point",-155.917719,19.519237,"79-1019 HAUKAPILA STREET",96750,"HI",NA,NA,NA,NA,NA,NA,NA
"56",6610,"KONA COMMUNITY HOSPITAL",120019,"HI","HF",66,NA,1.0086,18.8949,18.7345,13,"07/01/2014","06/30/2017","79-1019 HAUKAPILA STREET","KEALAKEKUA",96750,"HAWAII",8083229311,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","KEALAKEKUA","Point",-155.917719,19.519237,"79-1019 HAUKAPILA STREET",96750,"HI",NA,NA,NA,NA,NA,NA,NA
"57",6612,"KONA COMMUNITY HOSPITAL",120019,"HI","PN",135,NA,1.0379,14.6902,14.1532,22,"07/01/2014","06/30/2017","79-1019 HAUKAPILA STREET","KEALAKEKUA",96750,"HAWAII",8083229311,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","KEALAKEKUA","Point",-155.917719,19.519237,"79-1019 HAUKAPILA STREET",96750,"HI",NA,NA,NA,NA,NA,NA,NA
"58",6625,"UAMS MEDICAL CENTER",40016,"AR","AMI",90,NA,0.9836,15.569,15.8283,13,"07/01/2014","06/30/2017","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK",72205,"PULASKI",5016865000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","LITTLE ROCK","Point",-92.320998,34.751583,"4301 WEST MARKHAM STREET MAIL SLOT 612",72205,"AR",NA,NA,NA,NA,NA,NA,NA
"59",6627,"UAMS MEDICAL CENTER",40016,"AR","COPD",133,NA,1.0052,19.2595,19.1602,26,"07/01/2014","06/30/2017","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK",72205,"PULASKI",5016865000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","LITTLE ROCK","Point",-92.320998,34.751583,"4301 WEST MARKHAM STREET MAIL SLOT 612",72205,"AR",NA,NA,NA,NA,NA,NA,NA
"60",6628,"UAMS MEDICAL CENTER",40016,"AR","HF",229,NA,1.1009,23.8976,21.7075,61,"07/01/2014","06/30/2017","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK",72205,"PULASKI",5016865000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","LITTLE ROCK","Point",-92.320998,34.751583,"4301 WEST MARKHAM STREET MAIL SLOT 612",72205,"AR",NA,NA,NA,NA,NA,NA,NA
"61",6629,"UAMS MEDICAL CENTER",40016,"AR","HIP_KNEE",373,NA,0.9697,4.1926,4.3236,15,"07/01/2014","06/30/2017","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK",72205,"PULASKI",5016865000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","LITTLE ROCK","Point",-92.320998,34.751583,"4301 WEST MARKHAM STREET MAIL SLOT 612",72205,"AR",NA,NA,NA,NA,NA,NA,NA
"62",6630,"UAMS MEDICAL CENTER",40016,"AR","PN",523,NA,1.2012,21.8965,18.2283,126,"07/01/2014","06/30/2017","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK",72205,"PULASKI",5016865000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","LITTLE ROCK","Point",-92.320998,34.751583,"4301 WEST MARKHAM STREET MAIL SLOT 612",72205,"AR",NA,NA,NA,NA,NA,NA,NA
"63",6687,"LOVELACE WOMEN'S HOSPITAL",320017,"NM","COPD",NA,"5 - Results are not available for this reporting period.",0.9329,14.948,16.0225,NA,"07/01/2014","06/30/2017","4701 MONTGOMERY BOULEVARD NE","ALBUQUERQUE",87109,"BERNALILLO",5057277805,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALBUQUERQUE","Point",-106.591037,35.131005,"4701 MONTGOMERY BOULEVARD NE",87109,"NM",NA,NA,NA,NA,NA,NA,NA
"64",6688,"LOVELACE WOMEN'S HOSPITAL",320017,"NM","HF",NA,"5 - Results are not available for this reporting period.",0.9787,18.4461,18.8468,NA,"07/01/2014","06/30/2017","4701 MONTGOMERY BOULEVARD NE","ALBUQUERQUE",87109,"BERNALILLO",5057277805,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALBUQUERQUE","Point",-106.591037,35.131005,"4701 MONTGOMERY BOULEVARD NE",87109,"NM",NA,NA,NA,NA,NA,NA,NA
"65",6689,"LOVELACE WOMEN'S HOSPITAL",320017,"NM","HIP_KNEE",131,NA,1.288,5.119,3.9742,12,"07/01/2014","06/30/2017","4701 MONTGOMERY BOULEVARD NE","ALBUQUERQUE",87109,"BERNALILLO",5057277805,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALBUQUERQUE","Point",-106.591037,35.131005,"4701 MONTGOMERY BOULEVARD NE",87109,"NM",NA,NA,NA,NA,NA,NA,NA
"66",6690,"LOVELACE WOMEN'S HOSPITAL",320017,"NM","PN",NA,"5 - Results are not available for this reporting period.",0.8984,12.7044,14.1417,NA,"07/01/2014","06/30/2017","4701 MONTGOMERY BOULEVARD NE","ALBUQUERQUE",87109,"BERNALILLO",5057277805,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","ALBUQUERQUE","Point",-106.591037,35.131005,"4701 MONTGOMERY BOULEVARD NE",87109,"NM",NA,NA,NA,NA,NA,NA,NA
"67",7063,"WHITFIELD MEDICAL SURGICAL HOSPITAL",250134,"MS","PN",NA,"5 - Results are not available for this reporting period.",0.9453,14.2945,15.1224,NA,"07/01/2014","06/30/2017","3550 HWY 468 W, BLDG 60","WHITFIELD",39193,"RANKIN",6013518023,"Acute Care Hospitals",FALSE,NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,NA,NA,NA,"WHITFIELD",NA,NA,NA,"3550 HWY 468 W, BLDG 60",39193,"MS","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period."
"68",7243,"UNIVERSITY OF TOLEDO MEDICAL CENTER",360048,"OH","AMI",146,NA,0.9825,16.512,16.8055,23,"07/01/2014","06/30/2017","3000 ARLINGTON AVENUE","TOLEDO",43699,"LUCAS",4193834848,"Acute Care Hospitals",TRUE,NA,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","TOLEDO","Point",-83.615382,41.621215,"3000 ARLINGTON AVENUE",43699,"OH",NA,NA,NA,NA,NA,NA,NA
"69",7244,"UNIVERSITY OF TOLEDO MEDICAL CENTER",360048,"OH","CABG",NA,"5 - Results are not available for this reporting period.",1.0022,14.1795,14.1477,NA,"07/01/2014","06/30/2017","3000 ARLINGTON AVENUE","TOLEDO",43699,"LUCAS",4193834848,"Acute Care Hospitals",TRUE,NA,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","TOLEDO","Point",-83.615382,41.621215,"3000 ARLINGTON AVENUE",43699,"OH",NA,NA,NA,NA,NA,NA,NA
"70",7245,"UNIVERSITY OF TOLEDO MEDICAL CENTER",360048,"OH","COPD",155,NA,1.0156,19.8887,19.584,32,"07/01/2014","06/30/2017","3000 ARLINGTON AVENUE","TOLEDO",43699,"LUCAS",4193834848,"Acute Care Hospitals",TRUE,NA,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","TOLEDO","Point",-83.615382,41.621215,"3000 ARLINGTON AVENUE",43699,"OH",NA,NA,NA,NA,NA,NA,NA
"71",7246,"UNIVERSITY OF TOLEDO MEDICAL CENTER",360048,"OH","HF",332,NA,1.0286,23.8367,23.1733,81,"07/01/2014","06/30/2017","3000 ARLINGTON AVENUE","TOLEDO",43699,"LUCAS",4193834848,"Acute Care Hospitals",TRUE,NA,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","TOLEDO","Point",-83.615382,41.621215,"3000 ARLINGTON AVENUE",43699,"OH",NA,NA,NA,NA,NA,NA,NA
"72",7247,"UNIVERSITY OF TOLEDO MEDICAL CENTER",360048,"OH","HIP_KNEE",139,NA,1.2491,7.9172,6.3384,16,"07/01/2014","06/30/2017","3000 ARLINGTON AVENUE","TOLEDO",43699,"LUCAS",4193834848,"Acute Care Hospitals",TRUE,NA,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","TOLEDO","Point",-83.615382,41.621215,"3000 ARLINGTON AVENUE",43699,"OH",NA,NA,NA,NA,NA,NA,NA
"73",7248,"UNIVERSITY OF TOLEDO MEDICAL CENTER",360048,"OH","PN",248,NA,0.985,18.9289,19.218,46,"07/01/2014","06/30/2017","3000 ARLINGTON AVENUE","TOLEDO",43699,"LUCAS",4193834848,"Acute Care Hospitals",TRUE,NA,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","TOLEDO","Point",-83.615382,41.621215,"3000 ARLINGTON AVENUE",43699,"OH",NA,NA,NA,NA,NA,NA,NA
"74",7555,"HILO MEDICAL CENTER",120005,"HI","AMI",63,NA,0.9987,17.5908,17.6137,11,"07/01/2014","06/30/2017","1190 WAIANUENUE AVENUE","HILO",96720,"HAWAII",8089323000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Below the national average","HILO","Point",-155.113513,19.717467,"1190 WAIANUENUE AVENUE",96720,"HI",NA,NA,NA,NA,NA,NA,NA
"75",7557,"HILO MEDICAL CENTER",120005,"HI","COPD",190,NA,0.9817,17.029,17.3471,31,"07/01/2014","06/30/2017","1190 WAIANUENUE AVENUE","HILO",96720,"HAWAII",8089323000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Below the national average","HILO","Point",-155.113513,19.717467,"1190 WAIANUENUE AVENUE",96720,"HI",NA,NA,NA,NA,NA,NA,NA
"76",7558,"HILO MEDICAL CENTER",120005,"HI","HF",228,NA,1.0014,20.1359,20.1071,46,"07/01/2014","06/30/2017","1190 WAIANUENUE AVENUE","HILO",96720,"HAWAII",8089323000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Below the national average","HILO","Point",-155.113513,19.717467,"1190 WAIANUENUE AVENUE",96720,"HI",NA,NA,NA,NA,NA,NA,NA
"77",7559,"HILO MEDICAL CENTER",120005,"HI","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9871,3.6283,3.6759,NA,"07/01/2014","06/30/2017","1190 WAIANUENUE AVENUE","HILO",96720,"HAWAII",8089323000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Below the national average","HILO","Point",-155.113513,19.717467,"1190 WAIANUENUE AVENUE",96720,"HI",NA,NA,NA,NA,NA,NA,NA
"78",7560,"HILO MEDICAL CENTER",120005,"HI","PN",283,NA,0.9465,13.8472,14.6293,36,"07/01/2014","06/30/2017","1190 WAIANUENUE AVENUE","HILO",96720,"HAWAII",8089323000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Below the national average","Below the national average","HILO","Point",-155.113513,19.717467,"1190 WAIANUENUE AVENUE",96720,"HI",NA,NA,NA,NA,NA,NA,NA
"79",8025,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",250168,"MS","COPD",130,NA,0.9545,16.4694,17.2554,18,"07/01/2014","06/30/2017","960 AVENT DRIVE","GRENADA",38901,"GRENADA",6622277000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","GRENADA","Point",-89.817532,33.763307,"960 AVENT DRIVE",38901,"MS",NA,NA,NA,NA,NA,NA,NA
"80",8026,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",250168,"MS","HF",151,NA,0.9723,19.0451,19.5872,27,"07/01/2014","06/30/2017","960 AVENT DRIVE","GRENADA",38901,"GRENADA",6622277000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","GRENADA","Point",-89.817532,33.763307,"960 AVENT DRIVE",38901,"MS",NA,NA,NA,NA,NA,NA,NA
"81",8027,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",250168,"MS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0522,3.2474,3.0864,NA,"07/01/2014","06/30/2017","960 AVENT DRIVE","GRENADA",38901,"GRENADA",6622277000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","GRENADA","Point",-89.817532,33.763307,"960 AVENT DRIVE",38901,"MS",NA,NA,NA,NA,NA,NA,NA
"82",8028,"UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA",250168,"MS","PN",242,NA,0.9879,16.0017,16.1978,38,"07/01/2014","06/30/2017","960 AVENT DRIVE","GRENADA",38901,"GRENADA",6622277000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","GRENADA","Point",-89.817532,33.763307,"960 AVENT DRIVE",38901,"MS",NA,NA,NA,NA,NA,NA,NA
"83",8101,"UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )",330350,"NY","AMI",126,NA,1.1779,21.4698,18.2275,38,"07/01/2014","06/30/2017","445 LENOX ROAD","BROOKLYN",11203,"KINGS",7182701000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","BROOKLYN","Point",-73.94516,40.654457,"445 LENOX ROAD",11203,"NY",NA,NA,NA,NA,NA,NA,NA
"84",8104,"UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )",330350,"NY","COPD",119,NA,1.063,22.839,21.4856,32,"07/01/2014","06/30/2017","445 LENOX ROAD","BROOKLYN",11203,"KINGS",7182701000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","BROOKLYN","Point",-73.94516,40.654457,"445 LENOX ROAD",11203,"NY",NA,NA,NA,NA,NA,NA,NA
"85",8105,"UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )",330350,"NY","HF",241,NA,1.1169,23.9476,21.4408,65,"07/01/2014","06/30/2017","445 LENOX ROAD","BROOKLYN",11203,"KINGS",7182701000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","BROOKLYN","Point",-73.94516,40.654457,"445 LENOX ROAD",11203,"NY",NA,NA,NA,NA,NA,NA,NA
"86",8107,"UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE )",330350,"NY","PN",134,NA,1.0681,17.1824,16.0864,27,"07/01/2014","06/30/2017","445 LENOX ROAD","BROOKLYN",11203,"KINGS",7182701000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","BROOKLYN","Point",-73.94516,40.654457,"445 LENOX ROAD",11203,"NY",NA,NA,NA,NA,NA,NA,NA
"87",8666,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,"MS","AMI",231,NA,0.9225,12.9121,13.9975,25,"07/01/2014","06/30/2017","2500 N STATE ST","JACKSON",39216,"HINDS",6019844100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","JACKSON","Point",-90.17558,32.328783,"2500 N STATE ST",39216,"MS",NA,NA,NA,NA,NA,NA,NA
"88",8667,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,"MS","CABG",NA,"5 - Results are not available for this reporting period.",0.9238,12.3413,13.3595,NA,"07/01/2014","06/30/2017","2500 N STATE ST","JACKSON",39216,"HINDS",6019844100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","JACKSON","Point",-90.17558,32.328783,"2500 N STATE ST",39216,"MS",NA,NA,NA,NA,NA,NA,NA
"89",8668,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,"MS","COPD",203,NA,0.9867,18.7236,18.9763,37,"07/01/2014","06/30/2017","2500 N STATE ST","JACKSON",39216,"HINDS",6019844100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","JACKSON","Point",-90.17558,32.328783,"2500 N STATE ST",39216,"MS",NA,NA,NA,NA,NA,NA,NA
"90",8669,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,"MS","HF",344,NA,0.9695,20.6353,21.2849,69,"07/01/2014","06/30/2017","2500 N STATE ST","JACKSON",39216,"HINDS",6019844100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","JACKSON","Point",-90.17558,32.328783,"2500 N STATE ST",39216,"MS",NA,NA,NA,NA,NA,NA,NA
"91",8670,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,"MS","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9415,3.6236,3.8485,NA,"07/01/2014","06/30/2017","2500 N STATE ST","JACKSON",39216,"HINDS",6019844100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","JACKSON","Point",-90.17558,32.328783,"2500 N STATE ST",39216,"MS",NA,NA,NA,NA,NA,NA,NA
"92",8671,"UNIVERSITY OF MISSISSIPPI MED CENTER",250001,"MS","PN",312,NA,1.0266,18.0748,17.6067,58,"07/01/2014","06/30/2017","2500 N STATE ST","JACKSON",39216,"HINDS",6019844100,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","JACKSON","Point",-90.17558,32.328783,"2500 N STATE ST",39216,"MS",NA,NA,NA,NA,NA,NA,NA
"93",9043,"UNIVERSITY HOSPITAL",310119,"NJ","AMI",NA,"5 - Results are not available for this reporting period.",0.9747,17.3362,17.786,NA,"07/01/2014","06/30/2017","150 BERGEN ST","NEWARK",7101,"ESSEX",9739725658,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","NEWARK","Point",-74.19213,40.74095,"150 BERGEN ST",7101,"NJ",NA,NA,NA,NA,NA,NA,NA
"94",9045,"UNIVERSITY HOSPITAL",310119,"NJ","COPD",NA,"5 - Results are not available for this reporting period.",0.9849,23.2162,23.5726,NA,"07/01/2014","06/30/2017","150 BERGEN ST","NEWARK",7101,"ESSEX",9739725658,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","NEWARK","Point",-74.19213,40.74095,"150 BERGEN ST",7101,"NJ",NA,NA,NA,NA,NA,NA,NA
"95",9046,"UNIVERSITY HOSPITAL",310119,"NJ","HF",90,NA,1.0761,23.529,21.8657,26,"07/01/2014","06/30/2017","150 BERGEN ST","NEWARK",7101,"ESSEX",9739725658,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","NEWARK","Point",-74.19213,40.74095,"150 BERGEN ST",7101,"NJ",NA,NA,NA,NA,NA,NA,NA
"96",9048,"UNIVERSITY HOSPITAL",310119,"NJ","PN",98,NA,1.1357,19.558,17.2212,27,"07/01/2014","06/30/2017","150 BERGEN ST","NEWARK",7101,"ESSEX",9739725658,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Below the national average","NEWARK","Point",-74.19213,40.74095,"150 BERGEN ST",7101,"NJ",NA,NA,NA,NA,NA,NA,NA
"97",10423,"MUSC MEDICAL CENTER",420004,"SC","AMI",302,NA,1.0328,15.8928,15.3887,50,"07/01/2014","06/30/2017","169 ASHLEY AVE","CHARLESTON",29425,"CHARLESTON",8437922300,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","CHARLESTON","Point",-79.946559,32.7854,"169 ASHLEY AVE",29425,"SC",NA,NA,NA,NA,NA,NA,NA
"98",10424,"MUSC MEDICAL CENTER",420004,"SC","CABG",174,NA,0.8402,10.5617,12.5699,14,"07/01/2014","06/30/2017","169 ASHLEY AVE","CHARLESTON",29425,"CHARLESTON",8437922300,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","CHARLESTON","Point",-79.946559,32.7854,"169 ASHLEY AVE",29425,"SC",NA,NA,NA,NA,NA,NA,NA
"99",10425,"MUSC MEDICAL CENTER",420004,"SC","COPD",178,NA,0.9693,19.8835,20.5128,33,"07/01/2014","06/30/2017","169 ASHLEY AVE","CHARLESTON",29425,"CHARLESTON",8437922300,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","CHARLESTON","Point",-79.946559,32.7854,"169 ASHLEY AVE",29425,"SC",NA,NA,NA,NA,NA,NA,NA
"100",10426,"MUSC MEDICAL CENTER",420004,"SC","HF",640,NA,1.081,24.3539,22.5284,161,"07/01/2014","06/30/2017","169 ASHLEY AVE","CHARLESTON",29425,"CHARLESTON",8437922300,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","CHARLESTON","Point",-79.946559,32.7854,"169 ASHLEY AVE",29425,"SC",NA,NA,NA,NA,NA,NA,NA
"101",10427,"MUSC MEDICAL CENTER",420004,"SC","HIP_KNEE",468,NA,1.0236,4.384,4.2831,21,"07/01/2014","06/30/2017","169 ASHLEY AVE","CHARLESTON",29425,"CHARLESTON",8437922300,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","CHARLESTON","Point",-79.946559,32.7854,"169 ASHLEY AVE",29425,"SC",NA,NA,NA,NA,NA,NA,NA
"102",10428,"MUSC MEDICAL CENTER",420004,"SC","PN",378,NA,0.915,15.9631,17.446,55,"07/01/2014","06/30/2017","169 ASHLEY AVE","CHARLESTON",29425,"CHARLESTON",8437922300,"Acute Care Hospitals",TRUE,TRUE,2,"Below the national average","Below the national average",NA,"Below the national average","Above the national average","Same as the national average","Below the national average","Same as the national average","CHARLESTON","Point",-79.946559,32.7854,"169 ASHLEY AVE",29425,"SC",NA,NA,NA,NA,NA,NA,NA
