"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"222",3936,"UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER",360002,"OH","PN",226,NA,0.9774,15.6385,15.9998,34,"07/01/2014","06/30/2017","1025 CENTER ST","ASHLAND",44805,"ASHLAND",4192890491,"Acute Care Hospitals",FALSE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","ASHLAND","Point",-82.310413,40.858702,"1025 CENTER ST",44805,"OH",NA,NA,NA,NA,NA,NA,NA
"223",4161,"LAKES REGIONAL HEALTHCARE",160124,"IA","COPD",NA,"5 - Results are not available for this reporting period.",0.9752,15.2814,15.6701,NA,"07/01/2014","06/30/2017","2301 HIGHWAY 71","SPIRIT LAKE",51360,"DICKINSON",7123361230,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SPIRIT LAKE","Point",-95.126312,43.418396,"2301 HIGHWAY 71",51360,"IA",NA,NA,NA,NA,NA,NA,NA
"224",4162,"LAKES REGIONAL HEALTHCARE",160124,"IA","HF",NA,"5 - Results are not available for this reporting period.",0.9405,17.4132,18.514,NA,"07/01/2014","06/30/2017","2301 HIGHWAY 71","SPIRIT LAKE",51360,"DICKINSON",7123361230,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SPIRIT LAKE","Point",-95.126312,43.418396,"2301 HIGHWAY 71",51360,"IA",NA,NA,NA,NA,NA,NA,NA
"225",4163,"LAKES REGIONAL HEALTHCARE",160124,"IA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.8673,3.4648,3.995,NA,"07/01/2014","06/30/2017","2301 HIGHWAY 71","SPIRIT LAKE",51360,"DICKINSON",7123361230,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SPIRIT LAKE","Point",-95.126312,43.418396,"2301 HIGHWAY 71",51360,"IA",NA,NA,NA,NA,NA,NA,NA
"226",4164,"LAKES REGIONAL HEALTHCARE",160124,"IA","PN",NA,"5 - Results are not available for this reporting period.",0.8895,12.975,14.5875,NA,"07/01/2014","06/30/2017","2301 HIGHWAY 71","SPIRIT LAKE",51360,"DICKINSON",7123361230,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Same as the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Same as the national average","SPIRIT LAKE","Point",-95.126312,43.418396,"2301 HIGHWAY 71",51360,"IA",NA,NA,NA,NA,NA,NA,NA
"227",4183,"OVERLAKE HOSPITAL MEDICAL CENTER",500051,"WA","AMI",192,NA,0.9866,13.4419,13.6249,25,"07/01/2014","06/30/2017","1035-116TH AVE NE","BELLEVUE",98004,"KING",4256885000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BELLEVUE",NA,NA,NA,"1035-116TH AVE NE",98004,"WA",NA,NA,NA,NA,NA,NA,NA
"228",4184,"OVERLAKE HOSPITAL MEDICAL CENTER",500051,"WA","CABG",NA,"5 - Results are not available for this reporting period.",0.9833,10.9105,11.096,NA,"07/01/2014","06/30/2017","1035-116TH AVE NE","BELLEVUE",98004,"KING",4256885000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BELLEVUE",NA,NA,NA,"1035-116TH AVE NE",98004,"WA",NA,NA,NA,NA,NA,NA,NA
"229",4185,"OVERLAKE HOSPITAL MEDICAL CENTER",500051,"WA","COPD",228,NA,0.9822,17.2392,17.5507,38,"07/01/2014","06/30/2017","1035-116TH AVE NE","BELLEVUE",98004,"KING",4256885000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BELLEVUE",NA,NA,NA,"1035-116TH AVE NE",98004,"WA",NA,NA,NA,NA,NA,NA,NA
"230",4186,"OVERLAKE HOSPITAL MEDICAL CENTER",500051,"WA","HF",637,NA,0.9106,18.1836,19.9693,110,"07/01/2014","06/30/2017","1035-116TH AVE NE","BELLEVUE",98004,"KING",4256885000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BELLEVUE",NA,NA,NA,"1035-116TH AVE NE",98004,"WA",NA,NA,NA,NA,NA,NA,NA
"231",4187,"OVERLAKE HOSPITAL MEDICAL CENTER",500051,"WA","HIP_KNEE",801,NA,0.9198,3.9613,4.3069,30,"07/01/2014","06/30/2017","1035-116TH AVE NE","BELLEVUE",98004,"KING",4256885000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BELLEVUE",NA,NA,NA,"1035-116TH AVE NE",98004,"WA",NA,NA,NA,NA,NA,NA,NA
"232",4188,"OVERLAKE HOSPITAL MEDICAL CENTER",500051,"WA","PN",735,NA,0.9878,14.11,14.284,103,"07/01/2014","06/30/2017","1035-116TH AVE NE","BELLEVUE",98004,"KING",4256885000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","BELLEVUE",NA,NA,NA,"1035-116TH AVE NE",98004,"WA",NA,NA,NA,NA,NA,NA,NA
"233",4310,"ST DAVID'S MEDICAL CENTER",450431,"TX","AMI",464,NA,1.0273,14.3035,13.9228,68,"07/01/2014","06/30/2017","919 E 32ND ST","AUSTIN",78705,"TRAVIS",5124767111,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","AUSTIN","Point",-97.72587,30.290447,"919 E 32ND ST",78705,"TX",NA,NA,NA,NA,NA,NA,NA
"234",4311,"ST DAVID'S MEDICAL CENTER",450431,"TX","CABG",290,NA,1.0197,12.5859,12.3422,37,"07/01/2014","06/30/2017","919 E 32ND ST","AUSTIN",78705,"TRAVIS",5124767111,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","AUSTIN","Point",-97.72587,30.290447,"919 E 32ND ST",78705,"TX",NA,NA,NA,NA,NA,NA,NA
"235",4312,"ST DAVID'S MEDICAL CENTER",450431,"TX","COPD",456,NA,1.0325,18.9946,18.397,89,"07/01/2014","06/30/2017","919 E 32ND ST","AUSTIN",78705,"TRAVIS",5124767111,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","AUSTIN","Point",-97.72587,30.290447,"919 E 32ND ST",78705,"TX",NA,NA,NA,NA,NA,NA,NA
"236",4313,"ST DAVID'S MEDICAL CENTER",450431,"TX","HF",1251,NA,0.9453,19.5484,20.6806,241,"07/01/2014","06/30/2017","919 E 32ND ST","AUSTIN",78705,"TRAVIS",5124767111,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","AUSTIN","Point",-97.72587,30.290447,"919 E 32ND ST",78705,"TX",NA,NA,NA,NA,NA,NA,NA
"237",4314,"ST DAVID'S MEDICAL CENTER",450431,"TX","HIP_KNEE",1257,NA,0.9637,3.6401,3.7771,45,"07/01/2014","06/30/2017","919 E 32ND ST","AUSTIN",78705,"TRAVIS",5124767111,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","AUSTIN","Point",-97.72587,30.290447,"919 E 32ND ST",78705,"TX",NA,NA,NA,NA,NA,NA,NA
"238",4315,"ST DAVID'S MEDICAL CENTER",450431,"TX","PN",789,NA,0.9887,15.421,15.5973,121,"07/01/2014","06/30/2017","919 E 32ND ST","AUSTIN",78705,"TRAVIS",5124767111,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Above the national average","Above the national average","Above the national average","Above the national average","AUSTIN","Point",-97.72587,30.290447,"919 E 32ND ST",78705,"TX",NA,NA,NA,NA,NA,NA,NA
"239",4370,"LAKE REGIONAL HEALTH SYSTEM",260186,"MO","AMI",253,NA,0.9941,13.9754,14.0582,35,"07/01/2014","06/30/2017","54 HOSPITAL DRIVE","OSAGE BEACH",65065,"CAMDEN",5733488000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Above the national average","Above the national average","OSAGE BEACH","Point",-92.681085,38.118486,"54 HOSPITAL DRIVE",65065,"MO",NA,NA,NA,NA,NA,NA,NA
"240",4371,"LAKE REGIONAL HEALTH SYSTEM",260186,"MO","CABG",NA,"5 - Results are not available for this reporting period.",1.1219,12.281,10.9467,NA,"07/01/2014","06/30/2017","54 HOSPITAL DRIVE","OSAGE BEACH",65065,"CAMDEN",5733488000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Above the national average","Above the national average","OSAGE BEACH","Point",-92.681085,38.118486,"54 HOSPITAL DRIVE",65065,"MO",NA,NA,NA,NA,NA,NA,NA
"241",4372,"LAKE REGIONAL HEALTH SYSTEM",260186,"MO","COPD",361,NA,0.9057,17.2747,19.0732,55,"07/01/2014","06/30/2017","54 HOSPITAL DRIVE","OSAGE BEACH",65065,"CAMDEN",5733488000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Above the national average","Above the national average","OSAGE BEACH","Point",-92.681085,38.118486,"54 HOSPITAL DRIVE",65065,"MO",NA,NA,NA,NA,NA,NA,NA
"242",4373,"LAKE REGIONAL HEALTH SYSTEM",260186,"MO","HF",244,NA,1.0208,21.5888,21.1486,54,"07/01/2014","06/30/2017","54 HOSPITAL DRIVE","OSAGE BEACH",65065,"CAMDEN",5733488000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Above the national average","Above the national average","OSAGE BEACH","Point",-92.681085,38.118486,"54 HOSPITAL DRIVE",65065,"MO",NA,NA,NA,NA,NA,NA,NA
"243",4375,"LAKE REGIONAL HEALTH SYSTEM",260186,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0114,4.388,4.3387,NA,"07/01/2014","06/30/2017","54 HOSPITAL DRIVE","OSAGE BEACH",65065,"CAMDEN",5733488000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Above the national average","Above the national average","OSAGE BEACH","Point",-92.681085,38.118486,"54 HOSPITAL DRIVE",65065,"MO",NA,NA,NA,NA,NA,NA,NA
"244",4376,"LAKE REGIONAL HEALTH SYSTEM",260186,"MO","PN",380,NA,0.8818,14.8553,16.847,49,"07/01/2014","06/30/2017","54 HOSPITAL DRIVE","OSAGE BEACH",65065,"CAMDEN",5733488000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Same as the national average","Above the national average","Above the national average","Above the national average","OSAGE BEACH","Point",-92.681085,38.118486,"54 HOSPITAL DRIVE",65065,"MO",NA,NA,NA,NA,NA,NA,NA
"245",4582,"TRINITY ROCK ISLAND",140280,"IL","AMI",482,NA,0.9823,14.9571,15.2268,71,"07/01/2014","06/30/2017","2701 17TH ST","ROCK ISLAND",61201,"ROCK ISLAND",3097795000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","ROCK ISLAND","Point",-90.572799,41.483649,"2701 17TH ST",61201,"IL",NA,NA,NA,NA,NA,NA,NA
"246",4583,"TRINITY ROCK ISLAND",140280,"IL","CABG",165,NA,1.0442,12.0695,11.5587,21,"07/01/2014","06/30/2017","2701 17TH ST","ROCK ISLAND",61201,"ROCK ISLAND",3097795000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","ROCK ISLAND","Point",-90.572799,41.483649,"2701 17TH ST",61201,"IL",NA,NA,NA,NA,NA,NA,NA
"247",4584,"TRINITY ROCK ISLAND",140280,"IL","COPD",407,NA,1.0081,19.2608,19.1055,79,"07/01/2014","06/30/2017","2701 17TH ST","ROCK ISLAND",61201,"ROCK ISLAND",3097795000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","ROCK ISLAND","Point",-90.572799,41.483649,"2701 17TH ST",61201,"IL",NA,NA,NA,NA,NA,NA,NA
"248",4585,"TRINITY ROCK ISLAND",140280,"IL","HF",700,NA,0.9772,20.6385,21.1211,143,"07/01/2014","06/30/2017","2701 17TH ST","ROCK ISLAND",61201,"ROCK ISLAND",3097795000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","ROCK ISLAND","Point",-90.572799,41.483649,"2701 17TH ST",61201,"IL",NA,NA,NA,NA,NA,NA,NA
"249",4586,"TRINITY ROCK ISLAND",140280,"IL","HIP_KNEE",516,NA,1.0437,4.2865,4.1071,23,"07/01/2014","06/30/2017","2701 17TH ST","ROCK ISLAND",61201,"ROCK ISLAND",3097795000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","ROCK ISLAND","Point",-90.572799,41.483649,"2701 17TH ST",61201,"IL",NA,NA,NA,NA,NA,NA,NA
"250",4587,"TRINITY ROCK ISLAND",140280,"IL","PN",830,NA,1.0472,16.6559,15.9052,141,"07/01/2014","06/30/2017","2701 17TH ST","ROCK ISLAND",61201,"ROCK ISLAND",3097795000,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Above the national average","Below the national average","Same as the national average","Same as the national average","Above the national average","ROCK ISLAND","Point",-90.572799,41.483649,"2701 17TH ST",61201,"IL",NA,NA,NA,NA,NA,NA,NA
"251",4590,"MISSOURI DELTA MEDICAL CENTER",260113,"MO","COPD",191,NA,0.9147,18.7389,20.4854,29,"07/01/2014","06/30/2017","1008 NORTH MAIN ST","SIKESTON",63801,"SCOTT",5734711600,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","SIKESTON","Point",-89.584346,36.889048,"1008 NORTH MAIN ST",63801,"MO",NA,NA,NA,NA,NA,NA,NA
"252",4591,"MISSOURI DELTA MEDICAL CENTER",260113,"MO","HF",306,NA,1.0173,23.1613,22.768,72,"07/01/2014","06/30/2017","1008 NORTH MAIN ST","SIKESTON",63801,"SCOTT",5734711600,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","SIKESTON","Point",-89.584346,36.889048,"1008 NORTH MAIN ST",63801,"MO",NA,NA,NA,NA,NA,NA,NA
"253",4592,"MISSOURI DELTA MEDICAL CENTER",260113,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0742,4.9017,4.5634,NA,"07/01/2014","06/30/2017","1008 NORTH MAIN ST","SIKESTON",63801,"SCOTT",5734711600,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","SIKESTON","Point",-89.584346,36.889048,"1008 NORTH MAIN ST",63801,"MO",NA,NA,NA,NA,NA,NA,NA
"254",4593,"MISSOURI DELTA MEDICAL CENTER",260113,"MO","PN",364,NA,1.0196,17.5343,17.1965,65,"07/01/2014","06/30/2017","1008 NORTH MAIN ST","SIKESTON",63801,"SCOTT",5734711600,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","SIKESTON","Point",-89.584346,36.889048,"1008 NORTH MAIN ST",63801,"MO",NA,NA,NA,NA,NA,NA,NA
"255",4621,"MENORAH MEDICAL CENTER",170182,"KS","AMI",59,NA,1.0339,15.2105,14.7111,11,"07/01/2014","06/30/2017","5721 WEST 119TH STREET","OVERLAND PARK",66209,"JOHNSON",9134986773,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","OVERLAND PARK","Point",-94.651473,38.912835,"5721 WEST 119TH STREET",66209,"KS",NA,NA,NA,NA,NA,NA,NA
"256",4623,"MENORAH MEDICAL CENTER",170182,"KS","COPD",141,NA,0.9813,18.7339,19.0909,25,"07/01/2014","06/30/2017","5721 WEST 119TH STREET","OVERLAND PARK",66209,"JOHNSON",9134986773,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","OVERLAND PARK","Point",-94.651473,38.912835,"5721 WEST 119TH STREET",66209,"KS",NA,NA,NA,NA,NA,NA,NA
"257",4624,"MENORAH MEDICAL CENTER",170182,"KS","HF",233,NA,1.052,20.5209,19.506,51,"07/01/2014","06/30/2017","5721 WEST 119TH STREET","OVERLAND PARK",66209,"JOHNSON",9134986773,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","OVERLAND PARK","Point",-94.651473,38.912835,"5721 WEST 119TH STREET",66209,"KS",NA,NA,NA,NA,NA,NA,NA
"258",4625,"MENORAH MEDICAL CENTER",170182,"KS","HIP_KNEE",450,NA,1.1001,4.2297,3.8448,21,"07/01/2014","06/30/2017","5721 WEST 119TH STREET","OVERLAND PARK",66209,"JOHNSON",9134986773,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","OVERLAND PARK","Point",-94.651473,38.912835,"5721 WEST 119TH STREET",66209,"KS",NA,NA,NA,NA,NA,NA,NA
"259",4626,"MENORAH MEDICAL CENTER",170182,"KS","PN",294,NA,1.053,16.6367,15.799,52,"07/01/2014","06/30/2017","5721 WEST 119TH STREET","OVERLAND PARK",66209,"JOHNSON",9134986773,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","OVERLAND PARK","Point",-94.651473,38.912835,"5721 WEST 119TH STREET",66209,"KS",NA,NA,NA,NA,NA,NA,NA
"260",4647,"UINTAH BASIN MEDICAL CENTER",460019,"UT","COPD",NA,"5 - Results are not available for this reporting period.",0.9859,14.2585,14.4631,NA,"07/01/2014","06/30/2017","250 WEST 300 NORTH","ROOSEVELT",84066,"DUCHESNE",4357224691,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","ROOSEVELT","Point",-109.997086,40.302755,"250 WEST 300 NORTH",84066,"UT",NA,NA,NA,NA,NA,NA,NA
"261",4648,"UINTAH BASIN MEDICAL CENTER",460019,"UT","HF",46,NA,1.0348,19.2892,18.6407,11,"07/01/2014","06/30/2017","250 WEST 300 NORTH","ROOSEVELT",84066,"DUCHESNE",4357224691,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","ROOSEVELT","Point",-109.997086,40.302755,"250 WEST 300 NORTH",84066,"UT",NA,NA,NA,NA,NA,NA,NA
"262",4649,"UINTAH BASIN MEDICAL CENTER",460019,"UT","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9611,3.0826,3.2074,NA,"07/01/2014","06/30/2017","250 WEST 300 NORTH","ROOSEVELT",84066,"DUCHESNE",4357224691,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","ROOSEVELT","Point",-109.997086,40.302755,"250 WEST 300 NORTH",84066,"UT",NA,NA,NA,NA,NA,NA,NA
"263",4650,"UINTAH BASIN MEDICAL CENTER",460019,"UT","PN",NA,"5 - Results are not available for this reporting period.",0.9528,11.7641,12.3467,NA,"07/01/2014","06/30/2017","250 WEST 300 NORTH","ROOSEVELT",84066,"DUCHESNE",4357224691,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","ROOSEVELT","Point",-109.997086,40.302755,"250 WEST 300 NORTH",84066,"UT",NA,NA,NA,NA,NA,NA,NA
"264",4659,"FORT LOUDON MEDICAL CENTER",440110,"TN","COPD",95,NA,1.0212,18.3648,17.9828,19,"07/01/2014","06/30/2017","550 FORT LOUDON MEDICAL CENTER DR","LENOIR CITY",37772,"LOUDON",8652716000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LENOIR CITY","Point",-84.271752,35.827108,"550 FORT LOUDON MEDICAL CENTER DR",37772,"TN",NA,NA,NA,NA,NA,NA,NA
"265",4660,"FORT LOUDON MEDICAL CENTER",440110,"TN","HF",139,NA,0.9708,20.7879,21.4123,27,"07/01/2014","06/30/2017","550 FORT LOUDON MEDICAL CENTER DR","LENOIR CITY",37772,"LOUDON",8652716000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LENOIR CITY","Point",-84.271752,35.827108,"550 FORT LOUDON MEDICAL CENTER DR",37772,"TN",NA,NA,NA,NA,NA,NA,NA
"266",4662,"FORT LOUDON MEDICAL CENTER",440110,"TN","PN",156,NA,0.9428,14.3728,15.2447,19,"07/01/2014","06/30/2017","550 FORT LOUDON MEDICAL CENTER DR","LENOIR CITY",37772,"LOUDON",8652716000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LENOIR CITY","Point",-84.271752,35.827108,"550 FORT LOUDON MEDICAL CENTER DR",37772,"TN",NA,NA,NA,NA,NA,NA,NA
"267",4692,"J PAUL JONES HOSPITAL",10102,"AL","PN",NA,"5 - Results are not available for this reporting period.",0.9779,14.7107,15.0426,NA,"07/01/2014","06/30/2017","317 MCWILLIAMS AVENUE","CAMDEN",36726,"WILCOX",3346824131,"Acute Care Hospitals",TRUE,NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,"Same as the national average","Above the national average",NA,"CAMDEN","Point",-87.299424,31.996611,"317 MCWILLIAMS AVENUE",36726,"AL","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"268",4741,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",310064,"NJ","AMI",838,NA,0.9149,14.9806,16.3742,120,"07/01/2014","06/30/2017","1925 PACIFIC AVENUE","ATLANTIC CITY",8401,"ATLANTIC",6094418020,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","ATLANTIC CITY","Point",-74.433942,39.357791,"1925 PACIFIC AVENUE",8401,"NJ",NA,NA,NA,NA,NA,NA,NA
"269",4742,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",310064,"NJ","CABG",185,NA,0.9383,13.3381,14.2159,23,"07/01/2014","06/30/2017","1925 PACIFIC AVENUE","ATLANTIC CITY",8401,"ATLANTIC",6094418020,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","ATLANTIC CITY","Point",-74.433942,39.357791,"1925 PACIFIC AVENUE",8401,"NJ",NA,NA,NA,NA,NA,NA,NA
"270",4743,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",310064,"NJ","COPD",772,NA,1.0259,20.6014,20.0804,161,"07/01/2014","06/30/2017","1925 PACIFIC AVENUE","ATLANTIC CITY",8401,"ATLANTIC",6094418020,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","ATLANTIC CITY","Point",-74.433942,39.357791,"1925 PACIFIC AVENUE",8401,"NJ",NA,NA,NA,NA,NA,NA,NA
"271",4744,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",310064,"NJ","HF",1213,NA,1.0621,23.5006,22.1264,289,"07/01/2014","06/30/2017","1925 PACIFIC AVENUE","ATLANTIC CITY",8401,"ATLANTIC",6094418020,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","ATLANTIC CITY","Point",-74.433942,39.357791,"1925 PACIFIC AVENUE",8401,"NJ",NA,NA,NA,NA,NA,NA,NA
"272",4745,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",310064,"NJ","HIP_KNEE",2378,NA,0.7813,3.5785,4.5802,80,"07/01/2014","06/30/2017","1925 PACIFIC AVENUE","ATLANTIC CITY",8401,"ATLANTIC",6094418020,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","ATLANTIC CITY","Point",-74.433942,39.357791,"1925 PACIFIC AVENUE",8401,"NJ",NA,NA,NA,NA,NA,NA,NA
"273",4746,"ATLANTICARE REGIONAL MEDICAL CENTER - CITY CAMPUS",310064,"NJ","PN",1003,NA,1.0859,18.9388,17.4406,195,"07/01/2014","06/30/2017","1925 PACIFIC AVENUE","ATLANTIC CITY",8401,"ATLANTIC",6094418020,"Acute Care Hospitals",TRUE,TRUE,5,"Above the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Below the national average","Above the national average","ATLANTIC CITY","Point",-74.433942,39.357791,"1925 PACIFIC AVENUE",8401,"NJ",NA,NA,NA,NA,NA,NA,NA
