"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"1522",4086,"AVERA QUEEN OF PEACE",430013,"SD","PN",278,NA,0.8912,12.8145,14.3787,29,"07/01/2014","06/30/2017","525 N FOSTER","MITCHELL",57301,"DAVISON",6059952000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","MITCHELL","Point",-98.007325,43.713842,"525 N FOSTER",57301,"SD",NA,NA,NA,NA,NA,NA,NA
"1523",4089,"LDS HOSPITAL",460006,"UT","COPD",NA,"5 - Results are not available for this reporting period.",0.9774,17.1349,17.531,NA,"07/01/2014","06/30/2017","8TH AVENUE AND C STREET","SALT LAKE CITY",84143,"SALT LAKE",8014081100,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","SALT LAKE CITY","Point",-111.880576,40.778509,"8TH AVENUE AND C STREET",84143,"UT",NA,NA,NA,NA,NA,NA,NA
"1524",4090,"LDS HOSPITAL",460006,"UT","HF",NA,"5 - Results are not available for this reporting period.",0.9813,19.2127,19.5794,NA,"07/01/2014","06/30/2017","8TH AVENUE AND C STREET","SALT LAKE CITY",84143,"SALT LAKE",8014081100,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","SALT LAKE CITY","Point",-111.880576,40.778509,"8TH AVENUE AND C STREET",84143,"UT",NA,NA,NA,NA,NA,NA,NA
"1525",4091,"LDS HOSPITAL",460006,"UT","HIP_KNEE",482,NA,0.8845,3.4253,3.8728,14,"07/01/2014","06/30/2017","8TH AVENUE AND C STREET","SALT LAKE CITY",84143,"SALT LAKE",8014081100,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","SALT LAKE CITY","Point",-111.880576,40.778509,"8TH AVENUE AND C STREET",84143,"UT",NA,NA,NA,NA,NA,NA,NA
"1526",4092,"LDS HOSPITAL",460006,"UT","PN",176,NA,0.9079,13.385,14.7422,18,"07/01/2014","06/30/2017","8TH AVENUE AND C STREET","SALT LAKE CITY",84143,"SALT LAKE",8014081100,"Acute Care Hospitals",TRUE,TRUE,5,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","SALT LAKE CITY","Point",-111.880576,40.778509,"8TH AVENUE AND C STREET",84143,"UT",NA,NA,NA,NA,NA,NA,NA
"1527",4107,"CITIZENS BAPTIST MEDICAL CENTER",10101,"AL","COPD",107,NA,0.9873,17.6977,17.9263,18,"07/01/2014","06/30/2017","604 STONE AVENUE","TALLADEGA",35161,"TALLADEGA",2567614542,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","TALLADEGA","Point",-86.090641,33.439801,"604 STONE AVENUE",35161,"AL",NA,NA,NA,NA,NA,NA,NA
"1528",4108,"CITIZENS BAPTIST MEDICAL CENTER",10101,"AL","HF",95,NA,0.9581,19.7038,20.5665,16,"07/01/2014","06/30/2017","604 STONE AVENUE","TALLADEGA",35161,"TALLADEGA",2567614542,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","TALLADEGA","Point",-86.090641,33.439801,"604 STONE AVENUE",35161,"AL",NA,NA,NA,NA,NA,NA,NA
"1529",4110,"CITIZENS BAPTIST MEDICAL CENTER",10101,"AL","PN",103,NA,1.0442,15.9568,15.2808,19,"07/01/2014","06/30/2017","604 STONE AVENUE","TALLADEGA",35161,"TALLADEGA",2567614542,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","TALLADEGA","Point",-86.090641,33.439801,"604 STONE AVENUE",35161,"AL",NA,NA,NA,NA,NA,NA,NA
"1530",4131,"BARTON MEMORIAL HOSPITAL",50352,"CA","COPD",NA,"5 - Results are not available for this reporting period.",0.939,16.512,17.585,NA,"07/01/2014","06/30/2017","2170 SOUTH AVENUE","SOUTH LAKE TAHOE",96150,"EL DORADO",5305413420,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Below the national average","SOUTH LAKE TAHOE","Point",-119.997711,38.912337,"2170 SOUTH AVENUE",96150,"CA",NA,NA,NA,NA,NA,NA,NA
"1531",4132,"BARTON MEMORIAL HOSPITAL",50352,"CA","HF",71,NA,0.9868,18.0419,18.2828,12,"07/01/2014","06/30/2017","2170 SOUTH AVENUE","SOUTH LAKE TAHOE",96150,"EL DORADO",5305413420,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Below the national average","SOUTH LAKE TAHOE","Point",-119.997711,38.912337,"2170 SOUTH AVENUE",96150,"CA",NA,NA,NA,NA,NA,NA,NA
"1532",4133,"BARTON MEMORIAL HOSPITAL",50352,"CA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0614,3.7276,3.5121,NA,"07/01/2014","06/30/2017","2170 SOUTH AVENUE","SOUTH LAKE TAHOE",96150,"EL DORADO",5305413420,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Below the national average","SOUTH LAKE TAHOE","Point",-119.997711,38.912337,"2170 SOUTH AVENUE",96150,"CA",NA,NA,NA,NA,NA,NA,NA
"1533",4134,"BARTON MEMORIAL HOSPITAL",50352,"CA","PN",NA,"5 - Results are not available for this reporting period.",0.8451,12.8214,15.1719,NA,"07/01/2014","06/30/2017","2170 SOUTH AVENUE","SOUTH LAKE TAHOE",96150,"EL DORADO",5305413420,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Below the national average","SOUTH LAKE TAHOE","Point",-119.997711,38.912337,"2170 SOUTH AVENUE",96150,"CA",NA,NA,NA,NA,NA,NA,NA
"1534",4141,"BAYSHORE MEDICAL CENTER",310112,"NJ","AMI",158,NA,0.9636,18.6063,19.3086,27,"07/01/2014","06/30/2017","727 N BEERS ST","HOLMDEL",7733,"MONMOUTH",7327395900,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HOLMDEL","Point",-74.193354,40.404203,"727 N BEERS ST",7733,"NJ",NA,NA,NA,NA,NA,NA,NA
"1535",4143,"BAYSHORE MEDICAL CENTER",310112,"NJ","COPD",552,NA,0.9901,21.3373,21.55,117,"07/01/2014","06/30/2017","727 N BEERS ST","HOLMDEL",7733,"MONMOUTH",7327395900,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HOLMDEL","Point",-74.193354,40.404203,"727 N BEERS ST",7733,"NJ",NA,NA,NA,NA,NA,NA,NA
"1536",4144,"BAYSHORE MEDICAL CENTER",310112,"NJ","HF",572,NA,1.0248,23.8419,23.2644,138,"07/01/2014","06/30/2017","727 N BEERS ST","HOLMDEL",7733,"MONMOUTH",7327395900,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HOLMDEL","Point",-74.193354,40.404203,"727 N BEERS ST",7733,"NJ",NA,NA,NA,NA,NA,NA,NA
"1537",4145,"BAYSHORE MEDICAL CENTER",310112,"NJ","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0937,5.6913,5.2036,NA,"07/01/2014","06/30/2017","727 N BEERS ST","HOLMDEL",7733,"MONMOUTH",7327395900,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HOLMDEL","Point",-74.193354,40.404203,"727 N BEERS ST",7733,"NJ",NA,NA,NA,NA,NA,NA,NA
"1538",4146,"BAYSHORE MEDICAL CENTER",310112,"NJ","PN",601,NA,0.9839,18.3027,18.6014,109,"07/01/2014","06/30/2017","727 N BEERS ST","HOLMDEL",7733,"MONMOUTH",7327395900,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","HOLMDEL","Point",-74.193354,40.404203,"727 N BEERS ST",7733,"NJ",NA,NA,NA,NA,NA,NA,NA
"1539",4179,"GREENE MEMORIAL HOSPITAL",360026,"OH","COPD",110,NA,1.024,20.1658,19.6924,24,"07/01/2014","06/30/2017","1141 NORTH MONROE DRIVE","XENIA",45385,"GREENE",9373522000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average",NA,"XENIA","Point",-83.928781,39.700288,"1141 NORTH MONROE DRIVE",45385,"OH",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"1540",4180,"GREENE MEMORIAL HOSPITAL",360026,"OH","HF",131,NA,1.007,22.5528,22.3955,30,"07/01/2014","06/30/2017","1141 NORTH MONROE DRIVE","XENIA",45385,"GREENE",9373522000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average",NA,"XENIA","Point",-83.928781,39.700288,"1141 NORTH MONROE DRIVE",45385,"OH",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"1541",4181,"GREENE MEMORIAL HOSPITAL",360026,"OH","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9447,3.7501,3.9696,NA,"07/01/2014","06/30/2017","1141 NORTH MONROE DRIVE","XENIA",45385,"GREENE",9373522000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average",NA,"XENIA","Point",-83.928781,39.700288,"1141 NORTH MONROE DRIVE",45385,"OH",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"1542",4182,"GREENE MEMORIAL HOSPITAL",360026,"OH","PN",140,NA,1.0932,18.9628,17.3466,32,"07/01/2014","06/30/2017","1141 NORTH MONROE DRIVE","XENIA",45385,"GREENE",9373522000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Above the national average",NA,"XENIA","Point",-83.928781,39.700288,"1141 NORTH MONROE DRIVE",45385,"OH",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"1543",4191,"CASTLE ROCK ADVENTIST HOSPITAL",60125,"CO","COPD",67,NA,0.9818,18.4792,18.822,11,"07/01/2014","06/30/2017","2350 MEADOWS BOULEVARD","CASTLE ROCK",80109,"DOUGLAS",7204552500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","CASTLE ROCK","Point",-104.886146,39.404112,"2350 MEADOWS BOULEVARD",80109,"CO",NA,NA,NA,NA,NA,NA,NA
"1544",4192,"CASTLE ROCK ADVENTIST HOSPITAL",60125,"CO","HF",NA,"5 - Results are not available for this reporting period.",0.9664,19.9411,20.6347,NA,"07/01/2014","06/30/2017","2350 MEADOWS BOULEVARD","CASTLE ROCK",80109,"DOUGLAS",7204552500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","CASTLE ROCK","Point",-104.886146,39.404112,"2350 MEADOWS BOULEVARD",80109,"CO",NA,NA,NA,NA,NA,NA,NA
"1545",4193,"CASTLE ROCK ADVENTIST HOSPITAL",60125,"CO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0513,4.077,3.8781,NA,"07/01/2014","06/30/2017","2350 MEADOWS BOULEVARD","CASTLE ROCK",80109,"DOUGLAS",7204552500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","CASTLE ROCK","Point",-104.886146,39.404112,"2350 MEADOWS BOULEVARD",80109,"CO",NA,NA,NA,NA,NA,NA,NA
"1546",4194,"CASTLE ROCK ADVENTIST HOSPITAL",60125,"CO","PN",128,NA,0.9744,16.0484,16.4703,19,"07/01/2014","06/30/2017","2350 MEADOWS BOULEVARD","CASTLE ROCK",80109,"DOUGLAS",7204552500,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","CASTLE ROCK","Point",-104.886146,39.404112,"2350 MEADOWS BOULEVARD",80109,"CO",NA,NA,NA,NA,NA,NA,NA
"1547",4201,"SACRED HEART HOSPITAL",390197,"PA","AMI",NA,"5 - Results are not available for this reporting period.",0.9522,16.2446,17.0609,NA,"07/01/2014","06/30/2017","421 CHEW STREET","ALLENTOWN",18102,"LEHIGH",6107764900,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","ALLENTOWN","Point",-75.468045,40.607987,"421 CHEW STREET",18102,"PA",NA,NA,NA,NA,NA,NA,NA
"1548",4203,"SACRED HEART HOSPITAL",390197,"PA","COPD",67,NA,1.0889,21.656,19.8885,21,"07/01/2014","06/30/2017","421 CHEW STREET","ALLENTOWN",18102,"LEHIGH",6107764900,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","ALLENTOWN","Point",-75.468045,40.607987,"421 CHEW STREET",18102,"PA",NA,NA,NA,NA,NA,NA,NA
"1549",4204,"SACRED HEART HOSPITAL",390197,"PA","HF",133,NA,0.9854,21.0038,21.3143,27,"07/01/2014","06/30/2017","421 CHEW STREET","ALLENTOWN",18102,"LEHIGH",6107764900,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","ALLENTOWN","Point",-75.468045,40.607987,"421 CHEW STREET",18102,"PA",NA,NA,NA,NA,NA,NA,NA
"1550",4205,"SACRED HEART HOSPITAL",390197,"PA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9309,5.8592,6.2943,NA,"07/01/2014","06/30/2017","421 CHEW STREET","ALLENTOWN",18102,"LEHIGH",6107764900,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","ALLENTOWN","Point",-75.468045,40.607987,"421 CHEW STREET",18102,"PA",NA,NA,NA,NA,NA,NA,NA
"1551",4206,"SACRED HEART HOSPITAL",390197,"PA","PN",78,NA,0.9916,16.0291,16.1653,12,"07/01/2014","06/30/2017","421 CHEW STREET","ALLENTOWN",18102,"LEHIGH",6107764900,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","ALLENTOWN","Point",-75.468045,40.607987,"421 CHEW STREET",18102,"PA",NA,NA,NA,NA,NA,NA,NA
"1552",4213,"VILLAGES REGIONAL HOSPITAL, THE",100290,"FL","AMI",752,NA,1.0058,15.6437,15.5534,118,"07/01/2014","06/30/2017","1451 EL CAMINO REAL","THE VILLAGES",32159,"LAKE",3527518000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","THE VILLAGES","Point",-81.958131,28.94944,"1451 EL CAMINO REAL",32159,"FL",NA,NA,NA,NA,NA,NA,NA
"1553",4215,"VILLAGES REGIONAL HOSPITAL, THE",100290,"FL","COPD",905,NA,0.9798,17.4027,17.7619,156,"07/01/2014","06/30/2017","1451 EL CAMINO REAL","THE VILLAGES",32159,"LAKE",3527518000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","THE VILLAGES","Point",-81.958131,28.94944,"1451 EL CAMINO REAL",32159,"FL",NA,NA,NA,NA,NA,NA,NA
"1554",4216,"VILLAGES REGIONAL HOSPITAL, THE",100290,"FL","HF",1158,NA,0.9953,21.2696,21.3699,246,"07/01/2014","06/30/2017","1451 EL CAMINO REAL","THE VILLAGES",32159,"LAKE",3527518000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","THE VILLAGES","Point",-81.958131,28.94944,"1451 EL CAMINO REAL",32159,"FL",NA,NA,NA,NA,NA,NA,NA
"1555",4217,"VILLAGES REGIONAL HOSPITAL, THE",100290,"FL","HIP_KNEE",315,NA,1.0605,4.6918,4.424,16,"07/01/2014","06/30/2017","1451 EL CAMINO REAL","THE VILLAGES",32159,"LAKE",3527518000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","THE VILLAGES","Point",-81.958131,28.94944,"1451 EL CAMINO REAL",32159,"FL",NA,NA,NA,NA,NA,NA,NA
"1556",4218,"VILLAGES REGIONAL HOSPITAL, THE",100290,"FL","PN",1362,NA,0.9676,15.93,16.464,215,"07/01/2014","06/30/2017","1451 EL CAMINO REAL","THE VILLAGES",32159,"LAKE",3527518000,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","THE VILLAGES","Point",-81.958131,28.94944,"1451 EL CAMINO REAL",32159,"FL",NA,NA,NA,NA,NA,NA,NA
"1557",4219,"PIEDMONT NEWTON HOSPITAL",110018,"GA","AMI",71,NA,1.0579,18.8453,17.814,17,"07/01/2014","06/30/2017","5126 HOSPITAL DRIVE NE","COVINGTON",30014,"NEWTON",7707867053,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COVINGTON","Point",-83.848082,33.602673,"5126 HOSPITAL DRIVE NE",30014,"GA",NA,NA,NA,NA,NA,NA,NA
"1558",4222,"PIEDMONT NEWTON HOSPITAL",110018,"GA","COPD",271,NA,1.0571,19.1387,18.1051,56,"07/01/2014","06/30/2017","5126 HOSPITAL DRIVE NE","COVINGTON",30014,"NEWTON",7707867053,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COVINGTON","Point",-83.848082,33.602673,"5126 HOSPITAL DRIVE NE",30014,"GA",NA,NA,NA,NA,NA,NA,NA
"1559",4223,"PIEDMONT NEWTON HOSPITAL",110018,"GA","HF",288,NA,1.0065,21.0377,20.9021,61,"07/01/2014","06/30/2017","5126 HOSPITAL DRIVE NE","COVINGTON",30014,"NEWTON",7707867053,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COVINGTON","Point",-83.848082,33.602673,"5126 HOSPITAL DRIVE NE",30014,"GA",NA,NA,NA,NA,NA,NA,NA
"1560",4224,"PIEDMONT NEWTON HOSPITAL",110018,"GA","HIP_KNEE",112,NA,1.2735,5.3255,4.1817,11,"07/01/2014","06/30/2017","5126 HOSPITAL DRIVE NE","COVINGTON",30014,"NEWTON",7707867053,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COVINGTON","Point",-83.848082,33.602673,"5126 HOSPITAL DRIVE NE",30014,"GA",NA,NA,NA,NA,NA,NA,NA
"1561",4225,"PIEDMONT NEWTON HOSPITAL",110018,"GA","PN",307,NA,1.1462,17.2343,15.0359,61,"07/01/2014","06/30/2017","5126 HOSPITAL DRIVE NE","COVINGTON",30014,"NEWTON",7707867053,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COVINGTON","Point",-83.848082,33.602673,"5126 HOSPITAL DRIVE NE",30014,"GA",NA,NA,NA,NA,NA,NA,NA
"1562",4228,"GARRETT COUNTY MEMORIAL HOSPITAL",210017,"MD","COPD",143,NA,0.9599,16.0506,16.7204,20,"07/01/2014","06/30/2017","251 NORTH  FOURTH STREET","OAKLAND",21550,"GARRETT",3015334173,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","OAKLAND","Point",-79.40273,39.413325,"251 NORTH FOURTH STREET",21550,"MD",NA,NA,NA,NA,NA,NA,NA
"1563",4229,"GARRETT COUNTY MEMORIAL HOSPITAL",210017,"MD","HF",121,NA,0.9812,20.8398,21.2395,24,"07/01/2014","06/30/2017","251 NORTH  FOURTH STREET","OAKLAND",21550,"GARRETT",3015334173,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","OAKLAND","Point",-79.40273,39.413325,"251 NORTH FOURTH STREET",21550,"MD",NA,NA,NA,NA,NA,NA,NA
"1564",4230,"GARRETT COUNTY MEMORIAL HOSPITAL",210017,"MD","HIP_KNEE",268,NA,1.0146,4.3662,4.3031,12,"07/01/2014","06/30/2017","251 NORTH  FOURTH STREET","OAKLAND",21550,"GARRETT",3015334173,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","OAKLAND","Point",-79.40273,39.413325,"251 NORTH FOURTH STREET",21550,"MD",NA,NA,NA,NA,NA,NA,NA
"1565",4231,"GARRETT COUNTY MEMORIAL HOSPITAL",210017,"MD","PN",133,NA,0.9275,13.7922,14.8708,14,"07/01/2014","06/30/2017","251 NORTH  FOURTH STREET","OAKLAND",21550,"GARRETT",3015334173,"Acute Care Hospitals",TRUE,NA,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","OAKLAND","Point",-79.40273,39.413325,"251 NORTH FOURTH STREET",21550,"MD",NA,NA,NA,NA,NA,NA,NA
"1566",4232,"CAMERON REGIONAL MEDICAL CENTER",260057,"MO","AMI",NA,"5 - Results are not available for this reporting period.",0.9872,17.153,17.3756,NA,"07/01/2014","06/30/2017","1600 E EVERGREEN","CAMERON",64429,"CLINTON",8166322101,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","CAMERON","Point",-94.218308,39.731504,"1600 E EVERGREEN",64429,"MO",NA,NA,NA,NA,NA,NA,NA
"1567",4234,"CAMERON REGIONAL MEDICAL CENTER",260057,"MO","COPD",134,NA,1.0124,17.9818,17.7618,25,"07/01/2014","06/30/2017","1600 E EVERGREEN","CAMERON",64429,"CLINTON",8166322101,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","CAMERON","Point",-94.218308,39.731504,"1600 E EVERGREEN",64429,"MO",NA,NA,NA,NA,NA,NA,NA
"1568",4235,"CAMERON REGIONAL MEDICAL CENTER",260057,"MO","HF",79,NA,0.9812,19.2387,19.6073,14,"07/01/2014","06/30/2017","1600 E EVERGREEN","CAMERON",64429,"CLINTON",8166322101,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","CAMERON","Point",-94.218308,39.731504,"1600 E EVERGREEN",64429,"MO",NA,NA,NA,NA,NA,NA,NA
"1569",4236,"CAMERON REGIONAL MEDICAL CENTER",260057,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9928,4.4404,4.4725,NA,"07/01/2014","06/30/2017","1600 E EVERGREEN","CAMERON",64429,"CLINTON",8166322101,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","CAMERON","Point",-94.218308,39.731504,"1600 E EVERGREEN",64429,"MO",NA,NA,NA,NA,NA,NA,NA
"1570",4237,"CAMERON REGIONAL MEDICAL CENTER",260057,"MO","PN",370,NA,0.9148,14.376,15.7154,48,"07/01/2014","06/30/2017","1600 E EVERGREEN","CAMERON",64429,"CLINTON",8166322101,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Above the national average","Same as the national average","CAMERON","Point",-94.218308,39.731504,"1600 E EVERGREEN",64429,"MO",NA,NA,NA,NA,NA,NA,NA
"1571",4250,"BEAUMONT HOSPITAL, GROSSE POINTE",230089,"MI","AMI",108,NA,1.0191,18.3205,17.9765,21,"07/01/2014","06/30/2017","468 CADIEUX RD","GROSSE POINTE",48230,"WAYNE",3133431000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GROSSE POINTE","Point",-82.915386,42.384197,"468 CADIEUX RD",48230,"MI",NA,NA,NA,NA,NA,NA,NA
"1572",4252,"BEAUMONT HOSPITAL, GROSSE POINTE",230089,"MI","COPD",644,NA,1.1149,22.9154,20.553,156,"07/01/2014","06/30/2017","468 CADIEUX RD","GROSSE POINTE",48230,"WAYNE",3133431000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GROSSE POINTE","Point",-82.915386,42.384197,"468 CADIEUX RD",48230,"MI",NA,NA,NA,NA,NA,NA,NA
"1573",4253,"BEAUMONT HOSPITAL, GROSSE POINTE",230089,"MI","HF",700,NA,1.1586,25.7475,22.2225,190,"07/01/2014","06/30/2017","468 CADIEUX RD","GROSSE POINTE",48230,"WAYNE",3133431000,"Acute Care Hospitals",TRUE,TRUE,4,"Above the national average","Above the national average",NA,"Below the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","GROSSE POINTE","Point",-82.915386,42.384197,"468 CADIEUX RD",48230,"MI",NA,NA,NA,NA,NA,NA,NA
